Property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,travel_min_to_CBD,Transfer_flag,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermaket
71995,-37.844277000000005,145.256969,11 Kumala Road,Bayswater,7260000,house,2015,3,1,1,SC_032,4294,19870,1022,50,0,hospital_002,1589,S_024,3105
9080,-37.886095000000005,144.76168700000002,44 Truganina Avenue,Seabrook,1300000,house,2008,3,2,2,SC_092,3003,19924,2171,31,0,hospital_073,7263,S_001,2331
76699,-37.921921999999995,145.112235,23 Ormond Road,Clayton,6660000,house,2012,4,1,2,SC_087,4599,19915,791,39,0,hospital_076,732,S_010,2528
94498,-37.905719,145.028669,1/11 Stewart Street,Ormond,13720000,house,2016,3,1,2,SC_023,3515,19940,988,37,0,hospital_126,995,S_009,3081
60611,-37.841226,145.194005,24 Barnesdale Drive,Vermont,7540000,house,2012,4,2,2,SC_088,2748,19900,2591,40,0,hospital_008,3025,S_018,4247
52332,-37.812931,145.001072,14 Lincoln Street,Richmond,12320000,house,2016,4,3,2,SC_068,2561,19977,805,8,0,hospital_042,312,S_039,2743
14619,-37.7494278,144.89730840000001,57 Cooper Street,Essendon,6678000,house,2009,2,1,1,SC_082,1867,20037,1817,21,0,hospital_184,1047,S_049,2740
41000,-37.697328999999996,145.052499,61 Settlement Road,Bundoora,3168000,house,2010,3,1,1,SC_047,4987,19984,3146,34,0,hospital_037,649,S_020,4269
54764,-37.828446,145.042774,9 Leslie Street,Hawthorn,23040000,house,2010,3,2,1,SC_083,1090,19903,725,23,0,hospital_127,809,S_039,2732
65158,-37.806722,145.317655,16 Kilsyth Avenue,Kilsyth,7990000,house,2012,4,2,2,SC_022,3158,19877,2489,55,0,hospital_164,5460,S_042,2264
22563,-37.745203000000004,144.950885,30 Lascelles Street,Coburg,7788000,house,2010,3,1,1,SC_030,1426,19965,1141,28,0,hospital_084,1190,S_030,3360
96967,-38.005551000000004,145.28188400000002,6 Marjoram Close,Hallam,3060000,house,2010,3,1,1,SC_077,2946,19885,1723,59,0,hospital_069,3409,S_045,6293
64464,-37.785340000000005,145.267484,40 Binbrook Drive,Croydon,4424000,house,2014,3,1,1,SC_022,2055,19878,1611,51,0,hospital_164,2706,S_040,4515
79923,-37.987505999999996,145.171768,22 Balgowlah Avenue,Keysborough,5100000,house,2014,3,1,2,SC_057,597,19889,2022,51,0,hospital_096,685,S_003,8309
48145,-37.810328999999996,145.030236,23 Valentine Avenue,Kew,5320000,house,2016,4,2,1,SC_083,1223,19904,1355,21,0,hospital_086,1005,S_039,512
59080,-37.807837,145.184502,62 Hedge End Road,Nunawading,5200000,house,2014,3,1,2,SC_088,1350,19900,1309,40,0,hospital_070,848,S_040,3918
46131,-37.717778,145.13192,5 Margaret Avenue,Montmorency,8190000,house,2011,4,2,2,SC_051,5487,19986,957,40,0,hospital_075,2692,S_020,3161
48647,-37.806670000000004,145.035131,67 Charles Street,Kew,30940000,house,2014,5,3,2,SC_083,1537,19904,1651,21,0,hospital_064,1180,S_039,384
87198,-37.911628,144.995954,9 Lindsay Street,Brighton,19620000,house,2011,4,3,2,SC_046,4846,19951,391,22,0,hospital_156,387,S_009,408
5405,-37.783408,144.855775,1 Walker Place,Braybrook,6375000,house,2015,2,1,2,SC_043,1247,20022,1873,22,0,hospital_174,2142,S_049,3156
4080,-37.846723,144.876385,12 Jack Street,Newport,6850000,house,2012,3,1,2,SC_033,3430,19994,775,20,0,hospital_141,2196,S_016,7341
61448,-37.805565,145.24281000000002,19 Wingrove Place,Ringwood,8925000,house,2010,3,1,2,SC_032,1468,19879,964,47,0,hospital_105,621,S_040,1426
66183,-37.768473,145.311205,3 Iris Court,Mooroolbark,5040000,house,2015,4,3,2,SC_084,1174,19877,1815,55,0,hospital_113,3903,S_042,6111
92498,-37.990082,145.070129,1 Greenways Court,Parkdale,12935000,house,2010,3,2,3,SC_003,2685,19864,638,41,0,hospital_001,245,S_003,910
73398,-37.848579,145.30256799999998,28 Casuarina Avenue,Boronia,5700000,house,2014,4,2,2,SC_049,5126,19869,2074,53,0,hospital_049,2341,S_024,2151
7644,-37.741679,144.76660800000002,8 Entally Drive,Albanvale,5885000,house,2015,3,2,2,SC_048,2413,20001,2759,36,0,hospital_057,4707,S_049,11348
67053,-37.761164,145.355468,14B Cobden Crescent,Lilydale,8216000,house,2016,3,2,2,SC_084,3671,19876,928,61,0,hospital_113,109,S_042,8325
85210,-37.885171,144.999622,10 Ross Street,Elsternwick,12285000,house,2010,3,2,1,SC_015,2475,19954,121,17,0,hospital_116,855,S_017,2609
21118,-37.77569199,144.95585630000002,356 Barkly Street,Brunswick,9360000,house,2008,3,1,2,SC_011,3573,19969,264,20,0,hospital_102,1091,S_025,3158
58491,-37.803481,145.18541100000002,10 Winchester Road,Nunawading,11568000,house,2014,3,1,2,SC_088,1837,19900,1717,40,0,hospital_070,1023,S_040,3927
53809,-37.82846069,144.9922791,80 Cubitt Street,Cremorne,9520000,house,2008,2,1,0,SC_024,1877,19907,479,6,0,hospital_196,1113,S_033,2816
44238,-37.689978,145.091261,13 Goolgung Grove,Greensborough,8400000,house,2016,3,1,2,SC_062,4293,19985,2158,38,0,hospital_075,2121,S_020,1812
79474,-37.982591,145.16618300000002,1 Kirribilli Avenue,Keysborough,3420000,house,2014,3,1,2,SC_057,1291,19890,1953,49,0,hospital_096,1300,S_003,7812
27299,-37.602911,144.91376200000002,57 Mission Hills Way,Craigieburn,4150000,house,2016,3,2,2,SC_016,1117,40221,2610,46,0,hospital_104,5352,S_005,2251
5503,-37.790001000000004,144.851463,13 Wilson Street,Braybrook,3285000,house,2013,3,1,0,SC_043,973,20022,1442,22,0,hospital_174,2157,S_049,3813
82032,-37.99674606,145.2403717,28 Fugosia Street,Doveton,1566000,house,2006,2,1,0,SC_077,1169,19888,2792,54,0,hospital_119,2280,S_045,10027
25016,-37.58200836,144.93829350000001,10 Liverpool Circuit,Craigieburn,2790000,house,2008,3,2,2,SC_005,1778,40221,2249,46,0,hospital_104,7807,S_005,1743
26800,-37.587362,144.925428,4 Jacaranda Place,Craigieburn,5338000,house,2016,2,1,1,SC_016,1193,40221,2254,46,0,hospital_104,7064,S_005,1621
89844,-37.969502,145.08023400000002,10 Willow Avenue,Cheltenham,8400000,house,2014,3,1,1,SC_003,796,19865,1908,39,0,hospital_109,905,S_003,1645
84625,-37.881454,144.981653,127 Ruskin Street,Elwood,16900000,house,2015,3,1,3,SC_015,1423,19955,1344,15,0,hospital_009,2288,S_017,1467
65192,-37.802621,145.322146,19 Hansen Road,Kilsyth,12920000,house,2014,3,1,2,SC_022,3459,19877,2166,55,0,hospital_113,5359,S_042,2867
72870,-37.849542,145.29224,115 Army Road,Boronia,6270000,house,2010,5,3,2,SC_049,5189,19869,1397,53,0,hospital_049,1677,S_024,1510
38481,-37.774906,145.025524,99 Grange Road,Fairfield,12070000,house,2011,3,1,1,SC_001,1629,19931,636,20,0,hospital_039,1365,S_039,3467
40481,-37.71747971,145.03556819999997,37 Scott Grove,Kingsbury,6315000,house,2009,3,1,1,SC_047,2391,20010,2517,32,0,hospital_025,672,S_030,4774
24579,-37.707319,144.968922,74 Major Road,Fawkner,8112000,house,2010,3,2,2,SC_030,3246,19962,1098,33,0,hospital_139,2808,S_004,2658
58562,-37.82784,145.178596,13 Menin Road,Nunawading,15300000,house,2015,4,1,1,SC_088,952,19899,869,37,0,hospital_060,2060,S_018,2779
92664,-37.998413,145.09434,122 Chute Street,Mordialloc,11570000,house,2016,3,1,2,SC_003,3072,19863,1082,45,0,hospital_001,2076,S_003,2195
74946,-37.89177704,145.0686188,2A Ardyne Street,Murrumbeena,4600000,house,2009,3,2,2,SC_041,1173,19919,207,30,0,hospital_108,2831,S_015,1165
86895,-37.900588,144.998989,56 Cochrane Street,Brighton,24050000,house,2010,3,2,2,SC_015,3897,19952,574,20,0,hospital_013,1337,S_009,1661
86888,-37.88692474,144.9968262,548 New Street,Brighton,14040000,house,2009,3,2,1,SC_015,2475,19954,432,17,0,hospital_116,1111,S_017,2595
75669,-37.90362929999999,145.103714,120 Burlington Street,Oakleigh,7290000,house,2009,4,2,2,SC_087,2578,19916,831,36,0,hospital_166,525,S_026,2500
5187,-37.86834,144.82413,4/21 Romawi Street,Altona,12642000,house,2014,2,1,2,SC_033,5047,19926,502,30,0,hospital_141,5963,S_007,7143
69332,-37.848682000000004,145.032796,9 Banksia Way,Malvern,12400000,house,2015,3,2,2,SC_038,2339,19911,789,15,0,hospital_157,1572,S_013,1702
49474,-37.812331,145.071191,4 Lydia Court,Deepdene,17760000,house,2012,4,2,2,SC_099,1768,19892,1533,27,0,hospital_064,2053,S_039,3617
68570,-37.862522,145.02483,5 Valentine Grove,Armadale,14700000,house,2012,3,2,2,SC_023,2197,19944,571,19,0,hospital_092,330,S_013,204
77139,-37.929821999999994,145.107148,18 Wandoo Avenue,Clarinda,11270000,house,2016,3,1,2,SC_003,4865,19915,1307,39,0,hospital_076,1481,S_010,2250
31287,-37.756184000000005,145.004421,48 Flinders Street,Thornbury,6280000,house,2014,2,1,0,SC_103,1861,20014,530,23,0,hospital_035,807,S_030,3483
96172,-37.92969513,145.0373993,7 Wyuna Court,Bentleigh,5556000,house,2006,3,2,3,SC_046,1095,19937,522,39,0,hospital_110,378,S_023,3687
96983,-37.999811,145.28149399999998,61 Nettle Drive,Hallam,4966000,house,2013,4,2,2,SC_077,2972,19885,2245,59,0,hospital_069,3950,S_045,6619
1222,-37.80340576,144.90472409999998,58 Whitehall Street,Footscray,9100000,house,2009,3,1,0,SC_011,2547,20025,291,14,0,hospital_003,1852,S_049,3628
17644,-37.70918655,144.9164581,713 Pascoe Vale Rd,Glenroy,7504000,house,2008,3,1,1,SC_010,2652,20032,522,33,0,hospital_184,3820,S_004,1977
13205,-37.693870000000004,144.753772,5 Antionetta Way,Hillside,7990000,house,2015,4,2,2,SC_048,4484,20000,1971,39,0,hospital_057,9143,S_049,14839
76110,-37.908909,145.108613,35 Hargreaves Street,Huntingdale,4740000,house,2012,3,1,1,SC_087,3292,19916,597,36,0,hospital_166,1099,S_010,2656
16653,-37.700243,144.93928799999998,179 West Street,Glenroy,6360000,house,2016,3,1,2,SC_030,3705,19961,1726,35,0,hospital_139,5523,S_004,756
20053,-37.796494,144.97018899999998,143 Palmerston Street,Carlton,5949000,house,2012,2,1,0,SC_008,1709,19843,1638,8,0,hospital_188,548,S_044,1706
41468,-37.736813,145.07693,11 Leura Avenue,Rosanna,11040000,house,2013,3,1,1,SC_017,2235,19936,1165,28,0,hospital_066,2448,S_020,4115
75906,-37.90831,145.08158799999998,20 Eleebana Avenue,Hughesdale,13760000,house,2014,3,1,2,SC_087,2214,19917,1063,34,0,hospital_159,2008,S_010,1549
84712,-37.887027,144.990612,189 Ormond Road,Elwood,12688000,house,2010,3,1,0,SC_015,2219,19954,938,17,0,hospital_116,1654,S_017,2312
96880,-38.01664734,145.2757874,48 Glencairn Avenue,Hallam,4900000,house,2009,3,2,0,SC_077,2727,19885,541,59,0,hospital_069,3010,S_045,6395
52865,-37.815934999999996,145.002674,271 Highett Street,Richmond,10320000,house,2011,4,1,1,SC_068,2699,19978,995,7,0,hospital_042,354,S_039,2730
34676,-37.727841,144.98846699999999,31 York Street,Reservoir,7376000,house,2010,5,2,2,SC_103,1766,20011,1261,29,0,hospital_139,1422,S_030,474
48975,-37.81451,145.061635,12 Peverill Street,Deepdene,28320000,house,2010,4,2,2,SC_099,1139,19853,1367,24,0,hospital_064,1339,S_039,2872
32445,-37.744053,145.00924799999999,26 SOUTH STREET,Preston,10350000,house,2015,3,1,2,SC_103,813,20013,818,25,0,hospital_035,2103,S_030,2775
292,-37.796372999999996,144.881866,127 Summerhill Road,Footscray,8750000,house,2010,2,1,0,SC_043,1816,20023,677,20,0,hospital_056,525,S_049,2660
72777,-37.839698999999996,145.28743300000002,1/440-442 Dorset Road,Boronia,4040000,house,2016,3,2,1,SC_022,4537,19870,1711,50,0,hospital_002,2438,S_042,2269
36696,-37.650206,145.032939,10 Coulstock Street,Epping,3806000,house,2016,2,1,1,SC_062,4636,20005,347,43,0,hospital_053,1457,S_020,8471
49992,-37.776638,145.101562,19 Lindsay Street,Bulleen,9607000,house,2013,3,2,2,SC_009,1489,19935,4205,26,0,hospital_194,1256,S_046,1147
33430,-37.715140999999996,145.021369,1/22 Evans Crescent,Reservoir,2400000,house,2009,3,1,2,SC_047,2722,20010,1280,32,0,hospital_025,1931,S_030,3697
33602,-37.730215,145.027083,11 Eisenhower Street,Reservoir,4510000,house,2010,4,1,1,SC_047,971,20011,2150,29,0,hospital_025,2045,S_030,3832
1699,-37.78321,144.874589,12 Bosquet Street,Maidstone,8710000,house,2016,3,1,3,SC_052,1524,20022,2059,22,0,hospital_056,1504,S_049,1704
21555,-37.771103000000004,144.962534,8 David Street,Brunswick,9010000,house,2010,3,1,0,SC_011,4271,19968,457,21,0,hospital_144,1821,S_025,3639
75092,-37.902739000000004,145.06520700000002,37 Victory Street,Murrumbeena,6957000,house,2013,4,1,3,SC_041,2083,19918,1399,32,0,hospital_159,2168,S_015,1846
83110,-37.876169,145.250275,23 Applewood Drive,Knoxfield,7485000,house,2009,4,2,2,SC_049,5482,19869,3471,53,0,hospital_002,2790,S_027,2961
76023,-37.904736,145.081426,29 Dallas Avenue,Hughesdale,13184000,house,2014,3,1,2,SC_087,1816,19917,775,34,0,hospital_166,2241,S_010,1946
77008,-37.917659,145.11892,82 Margaret Street,Clayton,4125000,house,2016,3,1,0,SC_087,4620,19915,795,39,0,hospital_077,243,S_010,3155
80066,-37.986103,145.15659,3 Fernhurst Close,Keysborough,4210000,house,2014,4,2,3,SC_057,1643,19890,2757,49,0,hospital_096,1517,S_003,6972
59411,-37.809905,145.186254,14 Dunfield Avenue,Mitcham,7856000,house,2012,3,1,1,SC_088,1202,19900,1033,40,0,hospital_070,665,S_040,3744
26407,-37.581098,144.933115,3 Swinburne Close,Craigieburn,7412000,house,2016,4,2,2,SC_005,1333,40221,2476,46,0,hospital_104,7828,S_005,1903
1430,-37.8094902,144.8963013,8 Dane Street,Seddon,7050000,house,2008,2,1,1,SC_011,3486,19997,77,14,0,hospital_003,2022,S_049,4087
80100,-37.996684,145.167024,3 Werrett Court,Keysborough,7112000,house,2014,4,2,2,SC_057,707,19889,2976,51,0,hospital_096,488,S_003,8007
76421,-37.898169,145.08075300000002,8 Skipton Road,Hughesdale,16200000,house,2016,3,1,2,SC_087,1088,19918,457,32,0,hospital_166,2219,S_026,1272
78657,-37.949696,145.147956,15 Victoria Avenue,Springvale,7680000,house,2014,4,2,2,SC_057,5282,19913,483,44,0,hospital_124,3576,S_047,5784
28155,-37.801862,144.9819502,195 Moor  Street,Fitzroy,10336000,house,2013,1,1,0,SC_008,1540,19976,1079,10,0,hospital_178,729,S_033,1934
3138,-37.815261,144.867017,23 Angliss Street,Yarraville,8850000,house,2011,3,1,3,SC_033,2188,20022,1818,22,0,hospital_056,2986,S_049,5074
61552,-37.779509999999995,145.24632,21 Bridget Court,Warranwood,5760000,house,2015,2,1,0,SC_022,3899,19878,3498,51,0,hospital_164,3249,S_040,3928
77235,-37.93861,145.106994,4 Newcombe Court,Clarinda,5360000,house,2015,3,1,1,SC_003,3947,19915,1954,39,0,hospital_076,2222,S_010,2763
85443,-37.87952805,145.0102539,25 Prahran Grove,Elsternwick,8500000,house,2009,3,1,1,SC_015,2862,19954,1007,17,0,hospital_079,648,S_013,2331
42537,-37.768407,145.057018,7 Menzie Grove,Eaglemont,32250000,house,2014,4,2,2,SC_001,1341,19934,601,25,0,hospital_046,1205,S_039,4750
44163,-37.709254,145.097838,115 Nell Street,Greensborough,4568000,house,2013,3,1,1,SC_017,5785,19985,1090,38,0,hospital_075,843,S_020,544
65846,-37.774136999999996,145.31284399999998,161 Manchester Road,Mooroolbark,4380000,house,2014,3,1,1,SC_084,1782,19877,1182,55,0,hospital_113,3931,S_042,5510
85004,-37.88320541,144.98435969999997,5/43 Ormond Road,Elwood,6104000,house,2009,2,1,1,SC_015,1647,19955,1254,15,0,hospital_116,2210,S_017,1711
78997,-37.951,145.146955,34 Victoria Avenue,Springvale,12800000,house,2011,4,2,2,SC_057,5190,19913,594,44,0,hospital_124,3545,S_047,5952
47773,-37.804935,145.032593,11-13 Peel Street,Kew,32000000,house,2012,5,3,0,SC_083,1749,19904,1871,21,0,hospital_064,1444,S_039,174
29524,-37.766017,145.00878500000002,16 Wales Street,Northcote,11100000,house,2013,3,2,2,SC_001,2912,20015,1054,21,0,hospital_035,355,S_030,4622
33549,-37.721782,144.99374,10 Wattle Grove,Reservoir,14960000,house,2015,4,2,2,SC_103,2109,20011,1084,29,0,hospital_139,604,S_030,1249
47264,-37.71834183,145.1526489,5 Grey Street,Eltham,5700000,house,2008,4,1,2,SC_051,5012,19987,682,44,0,hospital_075,4374,S_020,4874
52187,-37.814063,145.00571200000002,119 Buckingham Street,Richmond,14195000,house,2010,3,2,0,SC_083,2722,19977,1231,8,0,hospital_134,377,S_039,2401
78836,-37.95886993,145.1391907,22 Erica Street,Springvale,6630000,house,2009,3,1,2,SC_003,4606,19913,1629,44,0,hospital_124,3672,S_003,6124
34552,-37.71448517,145.0150604,29 Whitelaw Street,Reservoir,4128000,house,2009,2,1,0,SC_047,2997,20010,759,32,0,hospital_139,1536,S_030,3244
71975,-37.854789000000004,145.265272,10 Surrey Court,Bayswater,5400000,house,2010,3,1,2,SC_032,5672,19870,1475,50,0,hospital_002,267,S_024,1862
96939,-38.014635,145.282333,55 Eleanore Crescent,Hallam,9860000,house,2015,4,3,2,SC_077,3164,19885,1154,59,0,hospital_069,2656,S_045,5896
34256,-37.72150803,145.02374269999999,20 North Road,Reservoir,5700000,house,2008,3,1,0,SC_047,1983,20010,1562,32,0,hospital_025,1784,S_030,3650
2630,-37.81642151,144.866806,10 Adeney Street,Yarraville,9554000,house,2009,3,1,3,SC_033,2100,20022,1941,22,0,hospital_056,3103,S_049,5200
32973,-37.743696,144.99151,570 Bell Street,Preston,4928000,house,2013,4,2,2,SC_103,1027,20013,789,25,0,hospital_144,2244,S_030,1718
12799,-37.70489883,144.75,26 Timele Drive,Hillside,6874000,house,2008,3,1,1,SC_048,3212,20000,2171,39,0,hospital_057,8399,S_049,14424
48682,-37.806466,145.060675,7 Heather Grove,Kew,38220000,house,2016,5,2,2,SC_099,2003,19903,2201,23,0,hospital_064,1116,S_039,2619
38784,-37.759151,145.04184899999998,28 Beatty Street,Ivanhoe,13200000,house,2015,3,2,2,SC_001,976,19933,1130,23,0,hospital_039,1082,S_039,5277
69613,-37.865411,145.083547,16 Tarakan Avenue,Ashburton,14760000,house,2014,4,2,2,SC_042,1501,19848,429,36,0,hospital_098,204,S_026,2417
87314,-37.92927933,144.9979401,11 Vista Road,Hampton,21600000,house,2008,4,3,2,SC_046,3725,19950,832,24,0,hospital_036,1549,S_009,1569
18396,-37.67532,144.94298999999998,2 Wharton Ave,Broadmeadows,10625000,house,2011,3,2,1,SC_072,3291,19960,1081,39,0,hospital_104,3387,S_004,3549
38867,-37.76195908,145.0407715,37 Valentine Street,Ivanhoe,11872000,house,2009,3,1,0,SC_001,669,19933,874,23,0,hospital_039,893,S_039,4953
63646,-37.79065704,145.3072052,163 Hull Road,Croydon,4875000,house,2009,3,1,0,SC_022,2320,19877,801,55,0,hospital_164,4923,S_042,3617
21854,-37.754865,144.977316,117 Moore Street,Coburg,7850000,house,2015,4,1,1,SC_103,2756,19966,1364,26,0,hospital_144,518,S_030,2866
30405,-37.774440999999996,144.990531,78 St Georges Road,Northcote,10320000,house,2010,2,1,1,SC_103,4008,20017,436,18,0,hospital_035,1992,S_044,4722
33136,-37.745677,144.983202,7 Mt Pleasant Road,Preston,14140000,house,2015,3,3,2,SC_103,1784,20013,1492,25,0,hospital_144,1566,S_030,1790
75738,-37.91016769,145.100647,142 Haughton Road,Oakleigh,6307000,house,2008,3,1,2,SC_087,2943,19916,178,36,0,hospital_166,1301,S_010,2015
33197,-37.748777000000004,144.98296299999998,8 Halwyn Crescent,Preston,8190000,house,2013,3,1,2,SC_103,1960,20014,1541,23,0,hospital_144,1304,S_030,2135
79531,-37.984809000000006,145.158989,102 Darren Road,Keysborough,5950000,house,2016,3,1,2,SC_057,1536,19890,2512,49,0,hospital_096,1441,S_003,7179
18540,-37.674811,144.942143,26 Academy Drive,Broadmeadows,3924000,house,2013,5,2,2,SC_072,3202,19960,1053,39,0,hospital_104,3297,S_004,3598
84451,-37.84906387,144.99827580000002,93 York Street,Prahran,8320000,house,2009,2,1,0,SC_066,458,19947,603,21,0,hospital_097,190,S_017,2758
57196,-37.82146072,145.07835390000002,27 Boronia Street,Canterbury,6300000,house,2009,3,1,1,SC_099,1815,19893,421,29,0,hospital_064,3000,S_039,4523
15623,-37.7378641,144.8840803,23A Hutchison Street,Niddrie,7344000,house,2010,3,2,2,SC_082,1941,20036,3407,24,0,hospital_184,1913,S_049,3960
35515,-37.71348,145.021797,72 Lane Crescent,Reservoir,5900000,house,2016,3,1,1,SC_047,2890,20009,1247,33,0,hospital_025,1922,S_030,3815
9213,-37.879564,144.753176,92 Shane Avenue,Seabrook,4440000,house,2014,3,1,0,SC_092,2619,46468,1191,33,0,hospital_073,6456,S_007,1622
25827,-37.579903,144.926675,2 Middlesborough Drive,Craigieburn,4550000,house,2012,3,2,2,SC_005,808,40221,2847,46,0,hospital_104,7900,S_005,2232
66690,-37.775641,145.331172,76 GREENSLOPES DRIVE,Mooroolbark,7055000,house,2015,3,1,2,SC_084,2468,19877,1938,55,0,hospital_113,2575,S_042,5851
50560,-37.756784,145.137067,4 Shaun Court,Templestowe,6930000,house,2011,4,2,2,SC_091,3511,19986,4817,40,0,hospital_193,2649,S_046,2759
95612,-37.90850449,145.04167180000002,35 Graham Avenue,Mckinnon,8475000,house,2005,3,1,2,SC_041,3036,19940,358,37,0,hospital_126,2147,S_015,2655
89707,-37.954688,145.021375,9 Miller Street,Sandringham,10660000,house,2012,3,1,2,SC_079,1836,19948,1554,29,0,hospital_058,792,S_023,3069
48679,-37.812883,145.026692,7 Foley Street,Kew,18360000,house,2012,3,1,0,SC_083,1151,19905,1050,19,0,hospital_086,810,S_039,875
35860,-37.6763238,145.0255849,12 Palm Street,Thomastown,4810000,house,2013,3,1,0,SC_062,5950,20007,1092,38,0,hospital_053,2869,S_030,6991
17900,-37.697134000000005,144.909993,97 Augustine Terrace,Glenroy,8160000,house,2016,3,1,2,SC_059,2419,20031,562,35,0,hospital_184,5046,S_004,2761
85433,-37.88118744,144.99719240000002,241 Hotham Street,Elsternwick,9450000,house,2009,2,1,1,SC_015,2008,19954,513,17,0,hospital_116,1172,S_017,2149
14001,-37.747312,144.907411,2 Collins Street,Essendon,16200000,house,2016,2,1,0,SC_082,1492,20036,1191,24,0,hospital_184,595,S_025,2587
81703,-37.991005,145.251523,119 Doveton Avenue,Doveton,3300000,house,2014,3,1,1,SC_077,1604,19885,3379,59,0,hospital_119,2930,S_045,9398
71948,-37.850553999999995,145.265413,1/4 Wiltshire Avenue,Bayswater,5940000,house,2015,3,2,2,SC_032,5297,19870,1011,50,0,hospital_002,599,S_024,2091
67418,-37.741890999999995,145.341929,4 Banker Court,Lilydale,10200000,house,2016,4,2,2,SC_084,3057,19876,1600,61,0,hospital_151,1760,S_042,9676
52099,-37.82668686,145.01144409999998,104 Bendigo Street,Richmond,5880000,house,2009,2,1,0,SC_038,1571,19906,355,13,0,hospital_122,1012,S_039,2891
91668,-37.978124,145.036197,442 Balcombe Road,Beaumaris,17290000,house,2016,3,2,2,SC_079,3255,19866,2056,37,0,hospital_055,1407,S_011,2333
51011,-37.79494095,145.1270905,2/7 Whittens Lane,Doncaster,11220000,house,2008,3,2,2,SC_091,880,20042,2748,31,0,hospital_117,2157,S_046,2643
54988,-37.849329,145.084327,1264 Toorak Road,Camberwell,13920000,house,2014,5,3,2,SC_042,3181,19849,418,34,0,hospital_089,1248,S_026,4206
94521,-37.923790999999994,145.044958,1/24 Riddle Street,Bentleigh,4840000,house,2010,3,1,1,SC_046,1843,19938,847,41,0,hospital_110,1256,S_010,3385
60986,-37.831368,145.208477,98 Purches Street,Vermont,8092000,house,2013,3,1,2,SC_032,2737,19901,1439,42,0,hospital_008,2580,S_040,2802
24275,-37.717847,144.963599,29 Princess Street,Fawkner,9750000,house,2015,4,1,2,SC_030,2009,19963,398,32,0,hospital_139,3035,S_030,2191
89575,-37.955996,145.012448,5 Victoria Street,Sandringham,14190000,house,2012,3,2,2,SC_079,2626,19948,936,29,0,hospital_058,832,S_023,3826
75871,-37.906006,145.105061,2 Greville Street,Huntingdale,16728000,house,2015,3,1,2,SC_087,2843,19916,606,36,0,hospital_166,755,S_010,2614
44569,-37.713640000000005,145.099008,2/3 Monty Street,Greensborough,5400000,house,2014,3,2,1,SC_017,5403,19985,1351,38,0,hospital_075,1124,S_020,1000
5641,-37.788959999999996,144.847034,22 Marnoo Street,Braybrook,4500000,house,2014,3,1,1,SC_043,1377,20021,1246,26,0,hospital_174,1790,S_049,4107
95500,-37.930584,145.037757,30 Railway Crescent,Bentleigh,18070000,house,2015,5,2,3,SC_046,994,19937,429,39,0,hospital_110,288,S_023,3584
91624,-37.980265,145.035572,4 McNaught Street,Beaumaris,8595000,house,2010,3,1,2,SC_079,3499,19866,2252,37,0,hospital_055,1447,S_011,2361
5921,-37.78133774,144.8514404,"95 Darnley Street,",Braybrook,11985000,house,2008,4,2,1,SC_102,1576,20021,1819,26,0,hospital_174,1713,S_049,3447
39695,-37.702233,145.065429,14 Yaltara Avenue,Bundoora,7770000,house,2015,4,2,2,SC_047,5089,19984,1887,34,0,hospital_037,719,S_020,3063
31678,-37.737013,145.011116,10 Pender Street,Preston,14000000,house,2016,4,1,3,SC_103,856,20012,951,27,0,hospital_139,2451,S_030,2562
49090,-37.802803999999995,145.064266,17 Birdwood Street,Balwyn,12760000,house,2012,4,2,1,SC_099,2459,19892,2593,27,0,hospital_064,1549,S_039,2952
13274,-37.703401,144.748602,54 Timele Drive,Hillside,6307000,house,2011,3,2,0,SC_048,3349,20000,2267,39,0,hospital_057,8605,S_049,14616
17978,-37.668017,144.946355,10 Edmund Street,Dallas,2926000,house,2014,3,1,0,SC_072,2867,19960,219,39,0,hospital_104,2990,S_004,4394
74540,-37.889564,145.07093999999998,12 Omama Road,Murrumbeena,16400000,house,2016,4,1,1,SC_087,944,19919,321,30,0,hospital_108,2654,S_026,1216
42713,-37.748024,145.07872700000001,99 Beverley Road,Rosanna,11340000,house,2011,4,2,1,SC_017,1244,19936,1247,28,0,hospital_066,1694,S_046,4210
82497,-37.904009,145.278604,1 Rossiter Court,Rowville,11250000,house,2011,4,2,2,SC_049,2813,19867,2837,58,0,hospital_150,3100,S_008,2101
26340,-37.606441499999995,144.9332275,3 Grinstead Court,Craigieburn,2448000,house,2009,3,2,2,SC_110,1090,40221,1028,46,0,hospital_104,5054,S_005,1078
11364,-37.7745,144.88061499999998,31 Cavalry Circuit,Maribyrnong,5400000,house,2012,2,1,1,SC_052,495,20027,2762,0,1,hospital_003,2111,S_049,772
18210,-37.690595,144.919872,144 Graham Street,Broadmeadows,5151000,house,2013,4,1,0,SC_059,3087,20031,617,35,0,hospital_104,4442,S_004,2471
70430,-37.8831162,145.0961339,1/15 Atkinson Street,Chadstone,3420000,house,2012,2,1,2,SC_042,761,19839,1083,26,0,hospital_166,1994,S_026,1120
75505,-37.896014,145.0549,88 Lyons Street,Carnegie,11700000,house,2015,3,1,1,SC_041,1296,19920,1135,28,0,hospital_159,3097,S_015,937
